query_id,category,query,rank,passage_id,source_path,heading,text_snippet,expected_source_paths,pre_labeled_relevant,relevant
nl-13,natural-language,how do I write async tests for a FastAPI application,5,46c8c2a068e3519e0031e56423279e701dbc487bedca2d2b571d64f9e26636f8,tutorial/testing.md#using-testclient,Testing,"**FastAPI** provides the same `starlette.testclient` as `fastapi.testclient` just as a convenience for you, the developer. But it comes directly from Starlette.  ///  /// tip  If you want to call `async` functions in your tests apart from sending requests to your FastAPI application (e.g. asynchrono",advanced/async-tests.md,,
nl-14,natural-language,how do I use Python dataclasses instead of Pydantic models,1,a112e5497876c3ff9290f68235a85359f03fb50a28136c76640400ca295fb5ff,advanced/dataclasses.md#using-dataclasses,Using Dataclasses,"FastAPI is built on top of **Pydantic**, and I have been showing you how to use Pydantic models to declare requests and responses.  But FastAPI also supports using <a href=""https://docs.python.org/3/library/dataclasses.html"" class=""external-link"" target=""_blank"">`dataclasses`</a> the same way:  {* .",advanced/dataclasses.md,1,1
nl-14,natural-language,how do I use Python dataclasses instead of Pydantic models,2,70bb30371a74ef01a09470ed3dea65d0a86731e7780525ca73c1888068ab7edb,tutorial/extra-models.md#multiple-models,Extra Models,"Here's a general idea of how the models could look like with their password fields and the places where they are used:  {* ../../docs_src/extra_models/tutorial001_py310.py hl[7,9,14,20,22,27:28,31:33,38:39] *}  /// info  In Pydantic v1 the method was called `.dict()`, it was deprecated (but still su",advanced/dataclasses.md,,
nl-14,natural-language,how do I use Python dataclasses instead of Pydantic models,3,3ab15ce98a8e67848e5b5190b02076338280883bf20173476741ba122fec573f,advanced/dataclasses.md#learn-more,Using Dataclasses,"You can also combine `dataclasses` with other Pydantic models, inherit from them, include them in your own models, etc.  To learn more, check the <a href=""https://docs.pydantic.dev/latest/concepts/dataclasses/"" class=""external-link"" target=""_blank"">Pydantic docs about dataclasses</a>.",advanced/dataclasses.md,1,1
nl-14,natural-language,how do I use Python dataclasses instead of Pydantic models,4,dd4263cdff90888873fd80f1eb3679590d0c0a9ccb47484de4d871457bd7b4bc,tutorial/extra-models.md#pydantic-s-dict,Extra Models,"`user_in` is a Pydantic model of class `UserIn`.  Pydantic models have a `.dict()` method that returns a `dict` with the model's data.  So, if we create a Pydantic object `user_in` like:  ```Python user_in = UserIn(username=""john"", password=""secret"", email=""john.doe@example.com"") ```  and then we ca",advanced/dataclasses.md,,
nl-14,natural-language,how do I use Python dataclasses instead of Pydantic models,5,08852ddbc0b7ea4fc6ffa80812724333d2b12ac5a5f18b3929c10519d79e6205,advanced/dataclasses.md#dataclasses-in-response-model,Using Dataclasses,"You can also use `dataclasses` in the `response_model` parameter:  {* ../../docs_src/dataclasses/tutorial002.py hl[1,7:13,19] *}  The dataclass will be automatically converted to a Pydantic dataclass.  This way, its schema will show up in the API docs user interface:  <img src=""/img/tutorial/datacla",advanced/dataclasses.md,1,1
nl-15,natural-language,how do I read environment variables and manage settings,1,f52b9e940f696c682599470a43a5488b914cf6a5e783f751ae8411be7313ed1c,advanced/settings.md#settings-and-environment-variables,Settings and Environment Variables,"In many cases your application could need some external settings or configurations, for example secret keys, database credentials, credentials for email services, etc.  Most of these settings are variable (can change), like database URLs. And many could be sensitive, like secrets.  For this reason i",advanced/settings.md,1,1
nl-15,natural-language,how do I read environment variables and manage settings,2,3ba8ff64e551f9acc4f459e70755698737156033595dcc004af945ed005b9bbb,environment-variables.md#environment-variables,Environment Variables,"/// tip  If you already know what ""environment variables"" are and how to use them, feel free to skip this.  ///  An environment variable (also known as ""**env var**"") is a variable that lives **outside** of the Python code, in the **operating system**, and could be read by your Python code (or by ot",advanced/settings.md,,
nl-15,natural-language,how do I read environment variables and manage settings,3,c5d5a7359fc3b577ad165fbc9bfad55de780c9267ec58d37df2a61a637bc04e4,advanced/settings.md#pydantic-settings,Settings and Environment Variables,"Fortunately, Pydantic provides a great utility to handle these settings coming from environment variables with <a href=""https://docs.pydantic.dev/latest/concepts/pydantic_settings/"" class=""external-link"" target=""_blank"">Pydantic: Settings management</a>.",advanced/settings.md,1,1
nl-15,natural-language,how do I read environment variables and manage settings,4,e4c6aa4ae8c52fc435c0ba62ac51289fc476f3ae6c30c7c7bc8293ff48441cb0,environment-variables.md#types-and-validation,Environment Variables,"These environment variables can only handle **text strings**, as they are external to Python and have to be compatible with other programs and the rest of the system (and even with different operating systems, as Linux, Windows, macOS).  That means that **any value** read in Python from an environme",advanced/settings.md,,
nl-15,natural-language,how do I read environment variables and manage settings,5,d747bd2fa7d901c23bf0698f50227a4763036e4081e45e4ab3344c3b3dcced6b,advanced/settings.md#use-the-settings,Settings and Environment Variables,Then you can use the new `settings` object in your application:  {* ../../docs_src/settings/tutorial001.py hl[18:20] *},advanced/settings.md,1,1
nl-16,natural-language,how do I use WebSockets in FastAPI,1,3b6c591530f4eba84b84b1b6a198931ad2df8de99886871c6430134d61084528,help-fastapi.md#connect-with-the-author,Help FastAPI - Get Help,"* <a href=""https://github.com/tiangolo"" class=""external-link"" target=""_blank"">Follow me on **GitHub**</a>.     * See other Open Source projects I have created that could help you.     * Follow me to see when I create a new Open Source project. * <a href=""https://twitter.com/tiangolo"" class=""external",advanced/websockets.md,,
nl-16,natural-language,how do I use WebSockets in FastAPI,2,a112e5497876c3ff9290f68235a85359f03fb50a28136c76640400ca295fb5ff,advanced/dataclasses.md#using-dataclasses,Using Dataclasses,"FastAPI is built on top of **Pydantic**, and I have been showing you how to use Pydantic models to declare requests and responses.  But FastAPI also supports using <a href=""https://docs.python.org/3/library/dataclasses.html"" class=""external-link"" target=""_blank"">`dataclasses`</a> the same way:  {* .",advanced/websockets.md,,
nl-16,natural-language,how do I use WebSockets in FastAPI,3,1bc074e39335413ebe7a676c928b366ab3ad495904f7e836120ec6974e4dad85,deployment/index.md#deployment-strategies,Deployment,"There are several ways to do it depending on your specific use case and the tools that you use.  You could **deploy a server** yourself using a combination of tools, you could use a **cloud service** that does part of the work for you, or other possible options.  I will show you some of the main con",advanced/websockets.md,,
nl-16,natural-language,how do I use WebSockets in FastAPI,4,5198e69c27a86f3d77fd5e47b48d5148c7860453eeb5097d32a168e57c7198c6,help-fastapi.md#tweet-about-fastapi,Help FastAPI - Get Help,"<a href=""https://twitter.com/compose/tweet?text=I'm loving @fastapi because... https://github.com/fastapi/fastapi"" class=""external-link"" target=""_blank"">Tweet about **FastAPI**</a> and let me and others know why you like it. 🎉  I love to hear about how **FastAPI** is being used, what you have liked ",advanced/websockets.md,,
nl-16,natural-language,how do I use WebSockets in FastAPI,5,6c7a715384bb4ab4d0c4af34c1e4f5c1830835385ed3632ac6ba5d9bb7b8f10c,advanced/websockets.md#in-production,WebSockets,"In your production system, you probably have a frontend created with a modern framework like React, Vue.js or Angular.  And to communicate using WebSockets with your backend you would probably use your frontend's utilities.  Or you might have a native mobile application that communicates with your W",advanced/websockets.md,1,1
nl-17,natural-language,how do I generate an OpenAPI client SDK from a FastAPI app,1,12c7dd7e79d06971f4702254ea904e06869ee7e1508c3027a717078327b8341d,advanced/generate-clients.md#client-and-sdk-generators-sponsor,Generate Clients,"There are also some **company-backed** Client and SDK generators based on OpenAPI (FastAPI), in some cases they can offer you **additional features** on top of high-quality generated SDKs/clients.  Some of them also ✨ [**sponsor FastAPI**](../help-fastapi.md#sponsor-the-author){.internal-link target",advanced/generate-clients.md,1,1
nl-17,natural-language,how do I generate an OpenAPI client SDK from a FastAPI app,2,00dcf89892697e87487a951dea884a941b30503341419db97a400ce56cb19449,advanced/generate-clients.md#client-method-names,Generate Clients,"Right now the generated method names like `createItemItemsPost` don't look very clean:  ```TypeScript ItemsService.createItemItemsPost({name: ""Plumbus"", price: 5}) ```  ...that's because the client generator uses the OpenAPI internal **operation ID** for each *path operation*.  OpenAPI requires that",advanced/generate-clients.md,1,1
nl-17,natural-language,how do I generate an OpenAPI client SDK from a FastAPI app,3,2e6a9c14ed1f7e34ed12bf7d35f14cef16355d2115ac016d9265d694f78e2037,advanced/generate-clients.md#generate-a-typescript-client-with-tags,Generate Clients,"If you generate a client for a FastAPI app using tags, it will normally also separate the client code based on the tags.  This way you will be able to have things ordered and grouped correctly for the client code:  <img src=""/img/tutorial/generate-clients/image06.png"">  In this case you have:  * `It",advanced/generate-clients.md,1,1
nl-17,natural-language,how do I generate an OpenAPI client SDK from a FastAPI app,4,ee1b8a2eac163ee6481e55d7e4f06c944e2eb21220e82310977cf994cf96d26d,advanced/generate-clients.md#generate-a-typescript-client,Generate Clients,"Now that we have the app with the models, we can generate the client code for the frontend.",advanced/generate-clients.md,1,1
nl-17,natural-language,how do I generate an OpenAPI client SDK from a FastAPI app,5,44c53f98cfab72c40d3ab338a64e033ce28f1e69b67070be359a131335ecb2c5,advanced/generate-clients.md#openapi-client-generators,Generate Clients,"There are many tools to generate clients from **OpenAPI**.  A common tool is <a href=""https://openapi-generator.tech/"" class=""external-link"" target=""_blank"">OpenAPI Generator</a>.  If you are building a **frontend**, a very interesting alternative is <a href=""https://github.com/hey-api/openapi-ts"" c",advanced/generate-clients.md,1,1
